state,district,ac_number,ac_name,part_number,roll_type,record_type,file_url,format,scriptable,live_status,live_http_status,live_content_type,last_updated
Goa,North Goa,14,ST. ANDRE,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC014SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,North Goa,15,CUMBARJUA,,"Voter Count Summary (Gender Wise Count, all parts)",statistics,https://ceogoa.nic.in/PDF/EROLL/VOTERCOUNT/2026/AC15.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Goa,North Goa,18,PORIEM,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC018SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,North Goa,19,VALPOI,,"Voter Count Summary (Gender Wise Count, all parts)",statistics,https://ceogoa.nic.in/PDF/EROLL/VOTERCOUNT/2026/AC19.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Goa,North Goa,22,SIRODA,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC022SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,North Goa,23,MARCAIM,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC023SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,North Goa,24,MORMUGAO,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC024SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,North Goa,5,MAPUSA,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC005SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,North Goa,6,SIOLIM,,Final Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/FINALROLL/2026/SVP/S05AC006SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-21
Goa,South Goa,25,VASCO-DA-GAMA,,"Voter Count Summary (Gender Wise Count, all parts)",statistics,https://ceogoa.nic.in/PDF/EROLL/VOTERCOUNT/2026/AC25.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Goa,South Goa,26,DABOLIM,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC026SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,South Goa,26,DABOLIM,,Final Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/FINALROLL/2026/SVP/S05AC026SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-21
Goa,South Goa,27,CORTALIM,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC027SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,South Goa,27,CORTALIM,,Final Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/FINALROLL/2026/SVP/S05AC027SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-21
Goa,South Goa,30,FATORDA,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC030SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,South Goa,31,MARGAO,,Final Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/FINALROLL/2026/SVP/S05AC031SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-21
Goa,South Goa,31,MARGAO,,"Voter Count Summary (Gender Wise Count, all parts)",statistics,https://ceogoa.nic.in/PDF/EROLL/VOTERCOUNT/2026/AC31.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Goa,South Goa,33,NAVELIM,,"Voter Count Summary (Gender Wise Count, all parts)",statistics,https://ceogoa.nic.in/PDF/EROLL/VOTERCOUNT/2026/AC33.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Goa,South Goa,37,CURCHOREM,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC037SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,South Goa,37,CURCHOREM,,Final Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/FINALROLL/2026/SVP/S05AC037SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-21
Goa,South Goa,38,SANVORDEM,,"Voter Count Summary (Gender Wise Count, all parts)",statistics,https://ceogoa.nic.in/PDF/EROLL/VOTERCOUNT/2026/AC38.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,
Goa,South Goa,40,CANACONA,,Draft Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/DRAFTROLL/2026/SVP/S05AC040SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2025-12-16
Goa,South Goa,40,CANACONA,,Final Roll – Service Voters,service_elector_roll,https://ceogoa.nic.in/PDF/EROLL/MOTHERROLL/FINALROLL/2026/SVP/S05AC040SVRC.pdf,PDF text-searchable,Y,verified_live,206,application/pdf,2026-02-21
Gujarat,,,,,E-Roll PDF portal — entry/listing page (ASP.NET),listing_page,https://erms.gujarat.gov.in/ceogujarat/master/frmEPDFRoll.aspx,webpage form (ASP.NET WebForms; no direct file links observed),N,gated_or_listing,,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/1b367561-6fa5-40c0-8920-1b0fc144abe4.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/7c2aa24b-c0de-4d16-85c3-d5d934dc5186.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/f86949bb-c5eb-4c9d-9513-8dc697475ac6.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/c75ec854-5436-478c-8b47-0f3ac5aceeaf.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/11716002-9c1a-4637-bd1f-3355b73aa40f.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/07e3c70b-fddb-4756-a450-bc01befa73a2.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/452a0290-965f-4d26-bb78-4bcff362865c.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/021f5b59-93ed-4a16-be93-8caa493922d2.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/04313630-33b0-45aa-baa5-4ceaf63860f7.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Haryana,,,,,Supplement,supplement,https://ceoharyana.gov.in/Website/ELECTIONCOMMISSION/Images/cb18b13e-aaff-4b78-838e-79bcefe5fcbd.pdf,PDF,Y,not_reachable_from_sandbox,000,,
Karnataka,,144,SRINIVASPUR,,Final Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/17971736146520.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,,191,NAGAMANGALA,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/13361729852676.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,,32,INDI,,Final Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/39331736146359.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,,60,KUSHTAGI,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/24041729852528.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,,65,SHIRAHATTI,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/82051729852554.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,,86,HIREKERUR,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/86381729852572.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,BELGAUM,4,KAGWAD,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/84471729852483.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,BELGAUM,6,RAYBAG,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/35171729852483.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Karnataka,BELGAUM,7,HUKKERI,,Draft Roll - service electors,service_elector_roll,https://ceo.karnataka.gov.in/uploads/68021729852483.pdf,PDF (text extractable per search index),Y,not_reachable_from_sandbox,000,,"2025-12-31 (unverified, computed from search-index 'Last Updated: 267 days ago')"
Kerala,,,,,SIR 2026 – Final electorate aggregate (district x AC male/female/third-gender counts),statistics,https://www.ceo.kerala.gov.in/uploads/sir-2026/final_electorate_sir_2026.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,23-12-2025
Kerala,,,,,"Instruction document (SIR-2002 name-search how-to, Malayalam)",instruction,https://www.ceo.kerala.gov.in/uploads/Name-Search-Instructions-SIR-2002.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,
Kerala,Alappuzha,105,AMBALAPUZHA,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC105.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,16-12-2025
Kerala,Alappuzha,106,KUTTANAD,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC106.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,11-12-2025
Kerala,Ernakulam,77,KALAMASSERY,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/06-11-2024/FORM10/S11A77_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,06-11-2024
Kerala,Ernakulam,78,PARAVUR,,"Final Roll (Service Electors, 2017)",service_elector_roll,http://www.ceo.kerala.gov.in:80/pdf/serviceelectors/AC078.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2017
Kerala,Ernakulam,78,PARAVUR,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/11-11-2024/FORM10/S11A78_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,11-11-2024
Kerala,Ernakulam,80,KOCHI,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/08-11-2024/FORM10/S11A80_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,08-11-2024
Kerala,Ernakulam,81,THRIPUNITHURA,,"Objections list (Form 10, SSR 2023 revision)",claims_objections,https://www.ceo.kerala.gov.in/pdf/SSR2023_CLAIMS/form10/S11A81_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,09-12-2023
Kerala,Idukki,90,THODUPUZHA,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC090.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,11-12-2025
Kerala,Idukki,90,THODUPUZHA,,"SIR 2026 – Claims list (Form 11A, address shifting within constituency)",claims_objections,https://www.ceo.kerala.gov.in/uploads/sir-2026/list-claims/10-01-2026/form11a/form11a-S1109-90-2026-01-10-report.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2026
Kerala,Idukki,90,THODUPUZHA,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/08-11-2024/FORM10/S11A90_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,08-11-2024
Kerala,Idukki,92,PEERUMADE,,"Final Roll (Service Electors, 2017, Supplement List 2)",supplement,http://www.ceo.kerala.gov.in:80/pdf/serviceelectors/AC092_sl02.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2017
Kerala,Kannur,14,KUTHUPARAMBA,,"SIR 2026 – Claims list (Form 9, inclusion applications)",claims_objections,https://www.ceo.kerala.gov.in/uploads/sir-2026/list-claims/16-01-2026/form9/form9-S1102-14-2026-01-16-report.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,16-01-2026
Kerala,Kannur,6,PAYYANNUR,,"Final Roll (Service Electors, 2017)",service_elector_roll,https://ceo.kerala.gov.in/pdf/serviceelectors/AC006.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2017
Kerala,Kannur,7,KALLIASSERI,,"Final Roll (Service Electors, 2017, Supplement List 2)",supplement,http://www.ceo.kerala.gov.in:80/pdf/serviceelectors/AC007_sl02.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2017
Kerala,Kasaragod,2,KASARAGOD,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC002.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,16-12-2025
Kerala,Kasaragod,3,UDMA,,"SIR 2026 – Claims list (Form 9, inclusion applications)",claims_objections,https://www.ceo.kerala.gov.in/uploads/sir-2026/list-claims/25-01-2026/form9/form9-S1101-3-2026-01-25-report.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,25-01-2026
Kerala,Kasaragod,5,TRIKARIPUR,,"Final Roll (Service Electors, 2017)",service_elector_roll,http://www.ceo.kerala.gov.in/pdf/serviceelectors/AC005.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2017
Kerala,Kollam,119,KOTTARAKKARA,,SIR 2026 – Electors Movement Report (part/section-wise),claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC119.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,08-12-2025
Kerala,Kollam,126,CHATHANNUR,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/26-11-2024/FORM10/S11A126_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,26-11-2024
Kerala,Kottayam,101,POONJAR,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC101.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,16-12-2025
Kerala,Kottayam,97,KOTTAYAM,,"Objections list (Form 10, SSR 2023 revision)",claims_objections,https://www.ceo.kerala.gov.in/pdf/SSR2023_CLAIMS/form10/S11A97_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,09-12-2023
Kerala,Malappuram,36,WANDOOR,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/04-11-2024/FORM10/S11A36_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,04-11-2024
Kerala,Malappuram,40,MALAPPURAM,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC040.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,18-12-2025
Kerala,Malappuram,48,PONNANI,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC048.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,15-12-2025
Kerala,Palakkad,60,ALATHUR,,"SIR 2026 – Claims list (Form 9, inclusion applications)",claims_objections,https://www.ceo.kerala.gov.in/uploads/sir-2026/list-claims/10-01-2026/form9/form9-S1106-60-2026-01-10-report.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2026
Kerala,Pathanamthitta,111,THIRUVALLA,,"Final Roll (Service Electors, 2017)",service_elector_roll,http://ceo.kerala.gov.in/pdf/serviceelectors/AC111.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2017
Kerala,Pathanamthitta,114,KONNI,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/08-11-2024/FORM10/S11A114_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,08-11-2024
Kerala,Thiruvananthapuram,135,NEMOM,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/02-11-2024/FORM10/S11A135_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,02-11-2024
Kerala,Thiruvananthapuram,137,PARASSALA,,"SIR 2026 – Claims list (Form 11A, address shifting within constituency)",claims_objections,https://www.ceo.kerala.gov.in/uploads/sir-2026/list-claims/10-01-2026/form11a/form11a-S1114-137-2026-01-10-report.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2026
Kerala,Thiruvananthapuram,138,KATTAKKADA,,"Objections list (Form 10, Nov 2024 revision)",claims_objections,https://www.ceo.kerala.gov.in/ceokerala/pdf/statutory-forms/05-11-2024/FORM10/S11A138_form10.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,05-11-2024
Kerala,Thiruvananthapuram,140,NEYYATTINKARA,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC140.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,14-12-2025
Kerala,Thrissur,70,IRINJALAKKUDA,,"SIR 2026 – Objections list (Form 10, objections to inclusion)",claims_objections,https://www.ceo.kerala.gov.in/uploads/sir-2026/list-claims/10-01-2026/form10/form10-S1107-70-2026-01-10-report.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,10-01-2026
Kerala,Wayanad,17,MANANTHAVADY,,SIR 2026 – Electors Movement Request,claims_objections,https://www.ceo.kerala.gov.in/uploads/voters-movement/AC017.pdf,PDF (text-searchable),Y,verified_live,206,application/pdf,15-12-2025
Madhya Pradesh,,,,,Supplement (Draft Roll 2026 – total parts summary per AC),supplement,https://ceoelection.mp.gov.in/Links/DraftRollTotalParts2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-29.12.2025.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2025-12-29
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-02.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-02
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-05.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-05
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-06.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-06
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-11.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-11
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-17.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-17
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-19.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-19
Madhya Pradesh,,,,,Supplement (SIR daily bulletin – claims & objections statistics),statistics,https://ceoelection.mp.gov.in/SIR2003/Daily Bulletin-20.01.2026.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-01-20
Madhya Pradesh,Balaghat,111,BALAGHAT,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A111.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Betul,130,AMLA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A130.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Betul,131,BETUL,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A131.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Betul,132,GHODADONGRI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A132.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Betul,133,BHAINSDEHI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A133.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Bhind,11,LAHAR,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A11.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Bhind,13,GOHAD,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A13.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Bhopal,151,NARELA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A151.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Bhopal,153,BHOPAL MADHYA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A153.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Bhopal,154,GOVINDPURA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A154.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Bhopal,155,HUZUR,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A155.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Burhanpur,179,NEPANAGAR,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A179.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Chhindwara,126,CHHINDWARA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A126.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Dewas,171,DEWAS,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A171.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Dewas,172,HATPIPLIYA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A172.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Dindori,104,DINDORI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A104.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Gwalior,15,GWALIOR,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A15.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Gwalior,16,GWALIOR EAST,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A16.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Gwalior,19,DABARA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A19.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Khandwa,177,KHANDWA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A177.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Mandla,107,MANDLA,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A107.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Mauganj,71,MAUGANJ,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A71.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Mauganj,72,DEOTALAB,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A72.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
Madhya Pradesh,Morena,7,DIMANI,,Final Roll – Service Voter (2026),service_elector_roll,https://ceoelection.mp.gov.in/PDF_Service_Voter/A7.pdf,PDF text-searchable,Y,not_reachable_from_sandbox,000,,2026-02-21
